Sid,Detection,Level,Tags
62e0298b-e994-4189-bc87-bc699aa62d97,"{'selection_img': [{'Image|endswith': '\\reg.exe'}, {'OriginalFileName': 'reg.exe'}], 'selection_cli': {'CommandLine|contains': ' import '}, 'selection_paths': {'CommandLine|contains': ['C:\\Users\\', '%temp%', '%tmp%', '%appdata%', '\\AppData\\Local\\Temp\\', 'C:\\Windows\\Temp\\', 'C:\\ProgramData\\']}, 'condition': 'all of selection_*'}",medium,['T1112']
28ac00d6-22d9-4a3c-927f-bbd770104573,"{'selection': {'CommandLine|contains|all': ['\\System\\CurrentControlSet\\Control\\Lsa\\', 'DisableRestrictedAdmin']}, 'condition': 'selection'}",high,['T1112']
8c0eca51-0f88-4db2-9183-fdfb10c703f9,"{'selection_img': [{'Image|endswith': '\\reg.exe'}, {'OriginalFileName': 'reg.exe'}], 'selection_cli': {'CommandLine|contains': 'SYSTEM\\CurrentControlSet\\Control\\Lsa', 'CommandLine|contains|all': [' add ', ' /d 0', ' /v RunAsPPL ']}, 'condition': 'all of selection_*'}",high,['T1562']
f5240972-3938-4e56-8e4b-e33893176c1f,"{'selection': {'Image|endswith': '\\reg.exe', 'CommandLine|contains|all': ['SOFTWARE\\Microsoft\\Cryptography', '/v ', 'MachineGuid']}, 'condition': 'selection'}",low,['T1082']
ada4b0c4-758b-46ac-9033-9004613a150d,"{'selection_reg': [{'Image|endswith': '\\reg.exe'}, {'OriginalFileName': 'reg.exe'}], 'selection_path': {'CommandLine|contains': '\\SOFTWARE\\Policies\\Microsoft\\Windows\\System'}, 'selection_key': {'CommandLine|contains': ['GroupPolicyRefreshTimeDC', 'GroupPolicyRefreshTimeOffsetDC', 'GroupPolicyRefreshTime', 'GroupPolicyRefreshTimeOffset', 'EnableSmartScreen', 'ShellSmartScreenLevel']}, 'condition': 'all of selection_*'}",medium,['T1484']
98dedfdd-8333-49d4-9f23-d7018cccae53,"{'selection': {'CommandLine|contains|all': ['\\System\\CurrentControlSet\\Control\\Lsa', 'NoLMHash', ' 0']}, 'condition': 'selection'}",high,['T1112']
dd3ee8cc-f751-41c9-ba53-5a32ed47e563,"{'selection_1': {'CommandLine|contains|all': ['reg', 'add', 'hkcu\\software\\classes\\ms-settings\\shell\\open\\command', '/ve ', '/d']}, 'selection_2': {'CommandLine|contains|all': ['reg', 'add', 'hkcu\\software\\classes\\ms-settings\\shell\\open\\command', '/v', 'DelegateExecute']}, 'selection_3': {'CommandLine|contains|all': ['reg', 'delete', 'hkcu\\software\\classes\\ms-settings']}, 'condition': '1 of selection_*'}",medium,['T1003']
970007b7-ce32-49d0-a4a4-fbef016950bd,"{'selection_img': [{'Image|endswith': '\\reg.exe'}, {'OriginalFileName': 'reg.exe'}], 'selection_flag': {'CommandLine|contains': 'query'}, 'selection_key': {'CommandLine|contains': ['currentVersion\\windows', 'winlogon\\', 'currentVersion\\shellServiceObjectDelayLoad', 'currentVersion\\run', 'currentVersion\\policies\\explorer\\run', 'currentcontrolset\\services']}, 'condition': 'all of selection_*'}",medium,"['T1007', 'T1012']"
0d5675be-bc88-4172-86d3-1e96a4476536,"{'selection_main_img': [{'Image|endswith': '\\reg.exe'}, {'OriginalFileName': 'reg.exe'}], 'selection_main_cli': {'CommandLine|contains|all': [' add ', '\\CurrentControlSet\\Control\\Terminal Server', 'REG_DWORD', ' /f']}, 'selection_values_1': {'CommandLine|contains|all': ['Licensing Core', 'EnableConcurrentSessions']}, 'selection_values_2': {'CommandLine|contains': ['WinStations\\RDP-Tcp', 'MaxInstanceCount', 'fEnableWinStation', 'TSUserEnabled', 'TSEnabled', 'TSAppCompat', 'IdleWinStationPoolCount', 'TSAdvertise', 'AllowTSConnections', 'fSingleSessionPerUser', 'fDenyTSConnections']}, 'condition': 'all of selection_main_* and 1 of selection_values_*'}",high,"['T1021', 'T1112']"
0fc35fc3-efe6-4898-8a37-0b233339524f,"{'selection_reg': {'Image|endswith': '\\reg.exe', 'CommandLine|contains': ['HKEY_CURRENT_USER\\Control Panel\\Desktop', 'HKCU\\Control Panel\\Desktop']}, 'selection_option_1': {'CommandLine|contains|all': ['/v ScreenSaveActive', '/t REG_SZ', '/d 1', '/f']}, 'selection_option_2': {'CommandLine|contains|all': ['/v ScreenSaveTimeout', '/t REG_SZ', '/d ', '/f']}, 'selection_option_3': {'CommandLine|contains|all': ['/v ScreenSaverIsSecure', '/t REG_SZ', '/d 0', '/f']}, 'selection_option_4': {'CommandLine|contains|all': ['/v SCRNSAVE.EXE', '/t REG_SZ', '/d ', '.scr', '/f']}, 'condition': 'selection_reg and 1 of selection_option_*'}",medium,['T1546']
9b0b7ac3-6223-47aa-a3fd-e8f211e637db,"{'selection': {'Image|endswith': '\\reg.exe', 'CommandLine|contains|all': ['add ', 'SYSTEM\\CurrentControlSet\\Services\\', ' ImagePath ']}, 'selection_value': {'CommandLine|contains|windash': ' -d '}, 'condition': 'all of selection*'}",medium,['T1574']
e13f668e-7f95-443d-98d2-1816a7648a7b,"{'selection': {'Image|endswith': '\\reg.exe', 'CommandLine|contains|all': ['query', '\\software\\', '/v', 'svcversion']}, 'condition': 'selection'}",medium,['T1518']
b7e2a8d4-74bb-4b78-adc9-3f92af2d4829,"{'selection_reg': [{'Image|endswith': '\\reg.exe'}, {'OriginalFileName': 'reg.exe'}], 'selection_path': {'CommandLine|contains': ['\\AppDataLow\\Software\\Microsoft\\', '\\Policies\\Microsoft\\Windows\\OOBE', '\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon', '\\SOFTWARE\\Microsoft\\Windows NT\\Currentversion\\Winlogon', '\\CurrentControlSet\\Control\\SecurityProviders\\WDigest', '\\Microsoft\\Windows Defender\\']}, 'condition': 'all of selection_*'}",high,"['T1112', 'T1562']"
dee4af55-1f22-4e1d-a9d2-4bdc7ecb472a,"{'selection': {'CommandLine|contains|all': ['\\Services\\VSS\\Diag', '/d Disabled']}, 'condition': 'selection'}",high,['T1562']
452bce90-6fb0-43cc-97a5-affc283139b3,"{'selection_root_img': [{'Image|endswith': '\\reg.exe'}, {'OriginalFileName': 'reg.exe'}], 'selection_root_path': {'CommandLine|contains': ['SOFTWARE\\Microsoft\\Windows Defender\\', 'SOFTWARE\\Policies\\Microsoft\\Windows Defender Security Center', 'SOFTWARE\\Policies\\Microsoft\\Windows Defender\\']}, 'selection_dword_0': {'CommandLine|contains|all': [' add ', 'd 0'], 'CommandLine|contains': ['DisallowExploitProtectionOverride', 'EnableControlledFolderAccess', 'MpEnablePus', 'PUAProtection', 'SpynetReporting', 'SubmitSamplesConsent', 'TamperProtection']}, 'selection_dword_1': {'CommandLine|contains|all': [' add ', 'd 1'], 'CommandLine|contains': ['DisableAntiSpyware', 'DisableAntiSpywareRealtimeProtection', 'DisableAntiVirus', 'DisableArchiveScanning', 'DisableBehaviorMonitoring', 'DisableBlockAtFirstSeen', 'DisableConfig', 'DisableEnhancedNotifications', 'DisableIntrusionPreventionSystem', 'DisableIOAVProtection', 'DisableOnAccessProtection', 'DisablePrivacyMode', 'DisableRealtimeMonitoring', 'DisableRoutinelyTakingAction', 'DisableScanOnRealtimeEnable', 'DisableScriptScanning', 'Notification_Suppress', 'SignatureDisableUpdateOnStartupWithoutEngine']}, 'condition': 'all of selection_root_* and 1 of selection_dword_*'}",high,['T1562']
75f7a0e2-7154-4c4d-9eae-5cdb4e0a5c13,"{'selection': {'CommandLine|contains|all': ['\\System\\CurrentControlSet\\Control', 'Write Protection', '0', 'storage']}, 'condition': 'selection'}",medium,['T1562']
b52e84a3-029e-4529-b09b-71d19dd27e94,"{'selection': [{'Image|endswith': '\\AnyDesk.exe'}, {'Description': 'AnyDesk'}, {'Product': 'AnyDesk'}, {'Company': 'AnyDesk Software GmbH'}], 'condition': 'selection'}",medium,['T1219']
b1377339-fda6-477a-b455-ac0923f9ec2c,"{'selection': {'CommandLine|contains|all': ['/c ', 'echo ', '.exe --set-password']}, 'condition': 'selection'}",medium,['T1219']
114e7f1c-f137-48c8-8f54-3088c24ce4b9,"{'selection': {'CommandLine|contains|all': ['--install', '--start-with-win', '--silent']}, 'condition': 'selection'}",high,['T1219']
065b00ca-5d5c-4557-ac95-64a6d0b64d86,"{'selection': [{'Image|endswith': '\\AnyDesk.exe'}, {'Description': 'AnyDesk'}, {'Product': 'AnyDesk'}, {'Company': 'AnyDesk Software GmbH'}], 'filter': {'Image|contains': ['\\AppData\\', 'Program Files (x86)\\AnyDesk', 'Program Files\\AnyDesk']}, 'condition': 'selection and not filter'}",high,['T1219']
b6d98a4f-cef0-4abf-bbf6-24132854a83d,"{'selection': [{'Description': 'GoTo Opener'}, {'Product': 'GoTo Opener'}, {'Company': 'LogMeIn, Inc.'}], 'condition': 'selection'}",medium,['T1219']
d85873ef-a0f8-4c48-a53a-6b621f11729d,"{'selection': [{'Description': 'LMIGuardianSvc'}, {'Product': 'LMIGuardianSvc'}, {'Company': 'LogMeIn, Inc.'}], 'condition': 'selection'}",medium,['T1219']
758ff488-18d5-4cbe-8ec4-02b6285a434f,"{'selection': [{'Description': 'NetSupport Client Configurator'}, {'Product': 'NetSupport Remote Control'}, {'Company': 'NetSupport Ltd'}, {'OriginalFileName': 'PCICFGUI.EXE'}], 'condition': 'selection'}",medium,['T1219']
57bff678-25d1-4d6c-8211-8ca106d12053,"{'selection': [{'Description': 'ScreenConnect Service'}, {'Product': 'ScreenConnect'}, {'Company': 'ScreenConnect Software'}], 'condition': 'selection'}",medium,['T1219']
75bfe6e6-cd8e-429e-91d3-03921e1d7962,"{'selection': {'CommandLine|contains|all': ['e=Access&', 'y=Guest&', '&p=', '&c=', '&k=']}, 'condition': 'selection'}",medium,['T1133']
b1f73849-6329-4069-bc8f-78a604bb8b23,"{'selection_parent': {'ParentImage|endswith': '\\ScreenConnect.ClientService.exe'}, 'selection_img': [{'Image|endswith': '\\cmd.exe'}, {'OriginalFileName': 'Cmd.Exe'}], 'selection_cli': {'CommandLine|contains': '\\TEMP\\ScreenConnect\\'}, 'condition': 'all of selection_*'}",low,['T1059']
7b582f1a-b318-4c6a-bf4e-66fe49bf55a5,"{'selection': {'ParentCommandLine|contains|all': [':\\Windows\\TEMP\\ScreenConnect\\', 'run.cmd'], 'Image|endswith': ['\\bitsadmin.exe', '\\cmd.exe', '\\curl.exe', '\\dllhost.exe', '\\net.exe', '\\nltest.exe', '\\powershell.exe', '\\pwsh.exe', '\\rundll32.exe', '\\wevtutil.exe']}, 'condition': 'selection'}",medium,['T1219']
b19146a3-25d4-41b4-928b-1e2a92641b1b,"{'selection': {'ParentImage|endswith': '\\ScreenConnect.Service.exe', 'Image|endswith': ['\\cmd.exe', '\\csc.exe']}, 'condition': 'selection'}",high,['T1190']
95e60a2b-4705-444b-b7da-ba0ea81a3ee2,"{'selection': {'Image|contains': ['\\JWrapper-Remote Access\\', '\\JWrapper-Remote Support\\'], 'Image|endswith': '\\SimpleService.exe'}, 'condition': 'selection'}",medium,['T1219']
ab70c354-d9ac-4e11-bbb6-ec8e3b153357,"{'selection': {'Image': 'TeamViewer_Desktop.exe', 'ParentImage': 'TeamViewer_Service.exe', 'CommandLine|endswith': 'TeamViewer_Desktop.exe --IPCport 5939 --Module 1'}, 'condition': 'selection'}",low,['T1133']
88656cec-6c3b-487c-82c0-f73ebb805503,"{'selection': [{'Product': 'UltraViewer'}, {'Company': 'DucFabulous Co,ltd'}, {'OriginalFileName': 'UltraViewer_Desktop.exe'}], 'condition': 'selection'}",medium,['T1219']
b243b280-65fe-48df-ba07-6ddea7646427,"{'selection_time': {'Image|endswith': ['\\net.exe', '\\net1.exe'], 'CommandLine|contains': 'time'}, 'selection_w32tm': {'Image|endswith': '\\w32tm.exe', 'CommandLine|contains': 'tz'}, 'condition': '1 of selection_*'}",low,['T1124']
df55196f-f105-44d3-a675-e9dfb6cc2f2b,"{'selection_1': {'CommandLine|contains': ['domainlist', 'trustdmp', 'dcmodes', 'adinfo', ' dclist ', 'computer_pwdnotreqd', 'objectcategory=', '-subnets -f', 'name=""Domain Admins""', '-sc u:', 'domainncs', 'dompol', ' oudmp ', 'subnetdmp', 'gpodmp', 'fspdmp', 'users_noexpire', 'computers_active', 'computers_pwdnotreqd']}, 'selection_2': [{'Imphash': ['bca5675746d13a1f246e2da3c2217492', '53e117a96057eaf19c41380d0e87f1c2']}, {'Hashes|contains': ['IMPHASH=BCA5675746D13A1F246E2DA3C2217492', 'IMPHASH=53E117A96057EAF19C41380D0E87F1C2']}], 'selection_3': {'OriginalFileName': 'AdFind.exe'}, 'filter': {'Image|endswith': '\\AdFind.exe'}, 'condition': '1 of selection* and not filter'}",high,"['T1018', 'T1069', 'T1087', 'T1482']"
f4264e47-f522-4c38-a420-04525d5b880f,"{'selection_1': {'CommandLine|contains': [' /AutoIt3ExecuteScript', ' /ErrorStdOut']}, 'selection_2': [{'Imphash': ['fdc554b3a8683918d731685855683ddf', 'cd30a61b60b3d60cecdb034c8c83c290', 'f8a00c72f2d667d2edbb234d0c0ae000']}, {'Hashes|contains': ['IMPHASH=FDC554B3A8683918D731685855683DDF', 'IMPHASH=CD30A61B60B3D60CECDB034C8C83C290', 'IMPHASH=F8A00C72F2D667D2EDBB234D0C0AE000']}], 'selection_3': {'OriginalFileName': ['AutoIt3.exe', 'AutoIt2.exe', 'AutoIt.exe']}, 'filter_main_legit_name': {'Image|endswith': ['\\AutoIt.exe', '\\AutoIt2.exe', '\\AutoIt3_x64.exe', '\\AutoIt3.exe']}, 'condition': '1 of selection_* and not 1 of filter_main_*'}",high,['T1027']
36480ae1-a1cb-4eaa-a0d6-29801d7e9142,"{'selection': {'OriginalFileName': ['Cmd.Exe', 'CONHOST.EXE', '7z.exe', 'WinRAR.exe', 'wevtutil.exe', 'net.exe', 'net1.exe', 'netsh.exe', 'InstallUtil.exe']}, 'filter': {'Image|endswith': ['\\cmd.exe', '\\conhost.exe', '\\7z.exe', '\\WinRAR.exe', '\\wevtutil.exe', '\\net.exe', '\\net1.exe', '\\netsh.exe', '\\InstallUtil.exe']}, 'condition': 'selection and not filter'}",medium,['T1036']
0ba1da6d-b6ce-4366-828c-18826c9de23e,"{'selection': [{'Description': 'Execute processes remotely'}, {'Product': 'Sysinternals PsExec'}, {'Description|startswith': ['Windows PowerShell', 'pwsh']}, {'OriginalFileName': ['certutil.exe', 'cmstp.exe', 'cscript.exe', 'mshta.exe', 'msiexec.exe', 'powershell_ise.exe', 'powershell.exe', 'psexec.c', 'psexec.exe', 'psexesvc.exe', 'pwsh.dll', 'reg.exe', 'regsvr32.exe', 'rundll32.exe', 'WerMgr', 'wmic.exe', 'wscript.exe']}], 'filter': {'Image|endswith': ['\\certutil.exe', '\\cmstp.exe', '\\cscript.exe', '\\mshta.exe', '\\msiexec.exe', '\\powershell_ise.exe', '\\powershell.exe', '\\psexec.exe', '\\psexec64.exe', '\\PSEXESVC.exe', '\\pwsh.exe', '\\reg.exe', '\\regsvr32.exe', '\\rundll32.exe', '\\wermgr.exe', '\\wmic.exe', '\\wscript.exe']}, 'condition': 'selection and not filter'}",high,['T1036']
30d07da2-83ab-45d8-ae75-ec7c0edcaffc,"{'selection': {'OriginalFileName': 'BOINC.exe'}, 'filter_main_legit_name': {'Image|endswith': '\\BOINC.exe'}, 'condition': 'selection and not 1 of filter_main_*'}",medium,['T1553']
8a4519e8-e64a-40b6-ae85-ba8ad2177559,"{'selection': {'OriginalFileName': 'BrowserCore.exe'}, 'filter_realbrowsercore': {'Image|endswith': '\\BrowserCore.exe'}, 'condition': 'selection and not 1 of filter_*'}",high,"['T1036', 'T1528']"
e0c69ebd-b54f-4aed-8ae3-e3467843f3f0,"{'selection_cleanup': {'CommandLine|contains|all': [' tunnel ', 'cleanup '], 'CommandLine|contains': ['-config ', '-connector-id ']}, 'selection_tunnel': {'CommandLine|contains|all': [' tunnel ', ' run '], 'CommandLine|contains': ['-config ', '-credentials-contents ', '-credentials-file ', '-token ']}, 'selection_accountless': {'CommandLine|contains|all': ['-url', 'tunnel']}, 'selection_hashes': {'Hashes|contains': ['SHA256=2fb6c04c4f95fb8d158af94c137f90ac820716deaf88d8ebec956254e046cb29', 'SHA256=b3d21940a10fdef5e415ad70331ce257c24fe3bcf7722262302e0421791f87e8', 'SHA256=1fbd8362b2d2d2e6a5750ae3db69cd1815e6c1d31da48a98b796450971a8e039', 'SHA256=0409c9b12f9d0eda86e461ed9bdabeefb00172b26322079681a0bdf48e68dc28', 'SHA256=7cfb411d04bac42ef93d1f0c93c0a481e38c6f4612b97ae89d4702595988edc7', 'SHA256=5b3c2d846ab162dc6bc595cce3a49de5731afde5d6060be7066d21b013a28373', 'SHA256=ce95df7f69664c3df19b76028e115931919a71517b776da7b42d353e2ff4a670', 'SHA256=1293525a19cfe3bc8296b62fbfe19f083632ed644a1c18c10b045a1d3030d81a', 'SHA256=af2b9161cfcb654b16408cd6b098afe9d1fb61a037d18d7090a119d4c0c8e0f0', 'SHA256=39ddceb56a15798826a5fc4892fa2b474c444bb4d7a8bf2fa95e41cab10fa7a1', 'SHA256=ccd11f2328023a0e7929e845d5b6e7bc783fb4650d65faef3ae090239d4bbce2', 'SHA256=b6e5c5d2567ae8c69cc012ebcae30e6c9b5359d64a58d17ba75ec89f8bce71ac', 'SHA256=f813484ea441404f18caad96f28138e8aaf0cb256163c09c2ab8a3acab87f69f', 'SHA256=fc4a0802ab9c7409b892ca00636bec61e2acfc911bccfdeb9978b8ab5a2f828d', 'SHA256=083150724b49604c8765c1ba19541fa260b133be0acb0647fcd936d81f054499', 'SHA256=44303d6572956f28a0f2e4b188934fb9874f2584f5c81fa431a463cfbf28083b', 'SHA256=5d38c46032a58e28ae5f7d174d8761ec3d64d186677f3ec53af5f51afb9bfd2f', 'SHA256=e1e70fa42059911bc6685fafef957f9a73fc66f214d0704a9b932683a5204032', 'SHA256=c01356092a365b84f84f0e66870bd1a05ba3feb53cafd973fa5fea2534bee234', 'SHA256=b3f9c06151e30ee43d39e788a79cd918a314f24e04fe87f3de8272a2057b624f', 'SHA256=cd81b2792f0739f473c31c9cb7cf2313154bfa28b839975802b90e8790bb5058', 'SHA256=9ec7e6c8e1bfd883663d8d9d62c9e4f9ae373b731407181e32491b27a7218a2c', 'SHA256=c2cfd23fdc6c0e1b1ffa0e545cbe556f18d11b362b4a89ba0713f6ab01c4827f', 'SHA256=53f8adbd76c0eb16f5e43cadde422474d8a06f9c8f959389c1930042ad8beaa5', 'SHA256=648c8d2f8001c113d2986dd00b7bbd181593d462bef73522cee212c4f71f95b3', 'SHA256=ae047e2095e46c3f9c518b2be67ec753f4f0aad23b261a361fcb6144dcdb63b4', 'SHA256=3153d2baa462978dd22ab33d1c2274ecc88c200225d6a3327f98d5b752d08f5c', 'SHA256=f49cde976e628012c9db73e1c8d76081944ecf2297cdafeb78bb13290da274c4', 'SHA256=d2513e58bb03ccc83affde685c6ef987924c37ce6707d8e9857e2524b0d7e90f', 'SHA256=bb67c7623ba92fe64ffd9816b8d5b3b1ea3013960a30bd4cf6e295b3eb5b1bad', 'SHA256=b34b3c3a91e3165d1481f0b3ec23eab93a1cfba94345a6cbfe5b18ddbd48eac7', 'SHA256=f7848034e010d55f15e474ca998f96391e320ff29b00cfcc4c5e536529703e75', 'SHA256=b6fc9493778cbe3bfc062d73f5cc604bc0ff058bc5e5dc6aac87f3a4008b54b6', 'SHA256=f5c5e962577e2293c4ad10603816dce7cc273585969615fbf4e4bfa9eaff1688', 'SHA256=d14c52d9220b606f428a8fe9f7c108b0d6f14cf71e7384749e98e6a95962e68f', 'SHA256=d3a0e1a79158f3985cd49607ebe0cdfcc49cb9af96b8f43aefd0cdfe2f22e663', 'SHA256=2fbbfc8299537ff80cadf9d0e27c223fe0ccb9052bf9d8763ad717bbfa521c77', 'SHA256=19074674c6fbdaa573b3081745e5e26144fdf7a086d14e0e220d1814f1f13078']}, 'filter_main_known_names': {'Image|endswith': ['\\cloudflared.exe', '\\cloudflared-windows-386.exe', '\\cloudflared-windows-amd64.exe']}, 'condition': '1 of selection_* and not 1 of filter_main_*'}",high,['T1090']
1a1ed54a-2ba4-4221-94d5-01dee560d71e,"{'selection_pe': {'OriginalFileName': 'FX_VER_INTERNALNAME_STR'}, 'selection_cli': [{'CommandLine|contains|all': [' -u ', ' -f ', '.dmp']}, {'CommandLine|contains|all': [' --full ', ' --name ', '.dmp']}], 'filter': {'Image|endswith': '\\createdump.exe'}, 'condition': '1 of selection_* and not filter'}",high,"['T1003', 'T1036']"
7530cd3d-7671-43e3-b209-976966f6ea48,"{'selection': [{'OriginalFileName': 'curl.exe'}, {'Description': 'The curl executable'}], 'filter_main_img': {'Image|contains': '\\curl'}, 'condition': 'selection and not 1 of filter_main_*'}",medium,"['T1059', 'T1202']"
340a090b-c4e9-412e-bb36-b4b16fe96f9b,"{'selection': {'Hashes|contains': ['6834B1B94E49701D77CCB3C0895E1AFD', '1BB6F93B129F398C7C4A76BB97450BBA', 'FAA2AC19875FADE461C8D89DCF2710A3', 'F1039CED4B91572AB7847D26032E6BBF']}, 'filter_main_legit_name': {'Image|endswith': '\\dctask64.exe'}, 'condition': 'selection and not 1 of filter_main_*'}",high,"['T1036', 'T1055', 'T1202', 'T1218']"
277a4393-446c-449a-b0ed-7fdc7795244c,"{'selection_original': {'OriginalFileName': 'ftp.exe'}, 'filter_img': {'Image|endswith': '\\ftp.exe'}, 'condition': 'selection_original and not filter_img'}",medium,"['T1059', 'T1202']"
ec0722a3-eb5c-4a56-8ab2-bf6f20708592,"{'selection': {'OriginalFileName': 'gpg.exe'}, 'filter_main_img': {'Image|endswith': ['\\gpg.exe', '\\gpg2.exe']}, 'condition': 'selection and not 1 of filter_main_*'}",high,['T1486']
edd8a48c-1b9f-4ba1-83aa-490338cd1ccb,"{'selection': {'Description': ['Java Update Scheduler', 'Java(TM) Update Scheduler']}, 'filter': {'Image|endswith': '\\jusched.exe'}, 'condition': 'selection and not filter'}",high,['T1036']
e6474a1b-5390-49cd-ab41-8d88655f7394,"{'selection': {'OriginalFileName': ['mavinject32.exe', 'mavinject64.exe']}, 'filter': {'Image|endswith': ['\\mavinject32.exe', '\\mavinject64.exe']}, 'condition': 'selection and not filter'}",high,"['T1055', 'T1218']"
643bdcac-8b82-49f4-9fd9-25a90b929f3b,"{'selection': {'OriginalFileName': 'megasync.exe'}, 'filter': {'Image|endswith': '\\megasync.exe'}, 'condition': 'selection and not filter'}",high,['T1218']
bd1c6866-65fc-44b2-be51-5588fcff82b9,"{'selection': {'OriginalFileName': 'msdt.exe'}, 'filter': {'Image|endswith': '\\msdt.exe'}, 'condition': 'selection and not filter'}",high,['T1036']
264982dc-dbad-4dce-b707-1e0d3e0f73d9,"{'selection': {'OriginalFileName': 'NirCmd.exe'}, 'filter_main_img': {'Image|endswith': ['\\nircmd.exe', '\\nircmdc.exe']}, 'condition': 'selection and not 1 of filter_main_*'}",high,"['T1059', 'T1202']"
c4e49831-1496-40cf-8ce1-b53f942b02f9,"{'selection': [{'Description': 'PAExec Application'}, {'OriginalFileName': 'PAExec.exe'}, {'Product|contains': 'PAExec'}, {'Imphash': ['11D40A7B7876288F919AB819CC2D9802', '6444f8a34e99b8f7d9647de66aabe516', 'dfd6aa3f7b2b1035b76b718f1ddc689f', '1a6cca4d5460b1710a12dea39e4a592c']}, {'Hashes|contains': ['IMPHASH=11D40A7B7876288F919AB819CC2D9802', 'IMPHASH=6444f8a34e99b8f7d9647de66aabe516', 'IMPHASH=dfd6aa3f7b2b1035b76b718f1ddc689f', 'IMPHASH=1a6cca4d5460b1710a12dea39e4a592c']}], 'filter': [{'Image|endswith': '\\paexec.exe'}, {'Image|startswith': 'C:\\Windows\\PAExec-'}], 'condition': 'selection and not filter'}",high,['T1202']
2433a154-bb3d-42e4-86c3-a26bdac91c45,"{'selection': [{'OriginalFileName': ['PingCastleReporting.exe', 'PingCastleCloud.exe', 'PingCastle.exe']}, {'CommandLine|contains': ['--scanner aclcheck', '--scanner antivirus', '--scanner computerversion', '--scanner foreignusers', '--scanner laps_bitlocker', '--scanner localadmin', '--scanner nullsession', '--scanner nullsession-trust', '--scanner oxidbindings', '--scanner remote', '--scanner share', '--scanner smb', '--scanner smb3querynetwork', '--scanner spooler', '--scanner startup', '--scanner zerologon']}, {'CommandLine|contains': '--no-enum-limit'}, {'CommandLine|contains|all': ['--healthcheck', '--level Full']}, {'CommandLine|contains|all': ['--healthcheck', '--server ']}], 'filter_main_img': {'Image|endswith': ['\\PingCastleReporting.exe', '\\PingCastleCloud.exe', '\\PingCastle.exe']}, 'condition': 'selection and not 1 of filter_main_*'}",high,"['T1059', 'T1202']"
1c12727d-02bf-45ff-a9f3-d49806a3cf43,"{'selection': [{'OriginalFileName': 'Plink'}, {'CommandLine|contains|all': [' -l forward', ' -P ', ' -R ']}], 'filter': {'Image|endswith': '\\plink.exe'}, 'condition': 'selection and not filter'}",high,['T1036']
65c3ca2c-525f-4ced-968e-246a713d164f,"{'selection': {'OriginalFileName': 'Microsoft.NodejsTools.PressAnyKey.exe'}, 'filter_main_legit_name': {'Image|endswith': '\\Microsoft.NodejsTools.PressAnyKey.exe'}, 'condition': 'selection and not 1 of filter_main_*'}",medium,['T1218']
cd764533-2e07-40d6-a718-cfeec7f2da7f,"{'selection': {'Product': 'Sysinternals DebugView'}, 'filter': {'OriginalFileName': 'Dbgview.exe', 'Image|endswith': '\\Dbgview.exe'}, 'condition': 'selection and not filter'}",high,['T1588']
4a0b2c7e-7cb2-495d-8b63-5f268e7bfd67,"{'selection_ofn': {'OriginalFileName': 'procdump'}, 'selection_cli_dump_flag': {'CommandLine|contains|windash': [' -ma ', ' -mp ']}, 'selection_cli_eula_flag': {'CommandLine|contains|windash': ' /accepteula'}, 'filter_main_known_names': {'Image|endswith': ['\\procdump.exe', '\\procdump64.exe']}, 'condition': '(selection_ofn or all of selection_cli_*) and not 1 of filter_main_*'}",high,['T1036']
c1d867fe-8d95-4487-aab4-e53f2d339f90,"{'selection': {'OriginalFileName': 'sdelete.exe'}, 'filter': {'Image|endswith': ['\\sdelete.exe', '\\sdelete64.exe']}, 'condition': 'selection and not filter'}",high,['T1485']
7b4f794b-590a-4ad4-ba18-7964a2832205,"{'selection': {'OriginalFileName': 'vmnat.exe'}, 'filter_rename': {'Image|endswith': 'vmnat.exe'}, 'condition': 'selection and not 1 of filter_*'}",high,['T1574']
f1086bf7-a0c4-4a37-9102-01e573caf4a0,"{'selection': {'OriginalFileName': 'whoami.exe'}, 'filter': {'Image|endswith': '\\whoami.exe'}, 'condition': 'selection and not filter'}",critical,['T1033']
93671f99-04eb-4ab4-a161-70d446a84003,"{'use_rpcping': {'Image|endswith': '\\rpcping.exe'}, 'remote_server': {'CommandLine|contains|windash': '-s'}, 'ntlm_auth': [{'CommandLine|contains|all|windash': ['-u', 'NTLM']}, {'CommandLine|contains|all|windash': ['-t', 'ncacn_np']}], 'condition': 'use_rpcping and remote_server and ntlm_auth'}",medium,['T1003']
20a5ffa1-3848-4584-b6f8-c7c7fd9f69c8,"{'selection_img': [{'Image|endswith': '\\ruby.exe'}, {'OriginalFileName': 'ruby.exe'}], 'selection_cli': {'CommandLine|contains': ' -e'}, 'condition': 'all of selection_*'}",medium,['T1059']
9248c7e1-2bf3-4661-a22c-600a8040b446,"{'selection_img': [{'Image|endswith': '\\rundll32.exe'}, {'OriginalFileName': 'RUNDLL32.EXE'}], 'selection_cli': {'CommandLine|re': '[Rr][Uu][Nn][Dd][Ll][Ll]32(\\.[Ee][Xx][Ee])? \\S+?\\w:\\S+?:'}, 'condition': 'all of selection_*'}",high,['T1564']
